IsPossGoal,PlayerX,PlayerY,BallX,BallY,teammates_within_5,opponents_within_5,teammates_within_10,opponents_within_10,teammates_within_15,opponents_within_15,teammates_ahead_of_ball,opponents_ahead_of_ball
0,29.16,3.91,29.81,4.17,1,2,1,4,2,5,3,5
0,24.04,0.89,23.65,0.26,0,0,1,2,2,3,6,10
0,21.22,-0.76,21.07,-1.06,0,1,1,4,2,5,6,9
0,28.54,-2.44,29.56,-0.67,0,1,1,3,2,8,6,9
0,21.08,-4.32,21.53,-4.9,0,1,0,2,2,5,5,10
0,27.09,0.33,28.9,-1.18,0,3,1,3,2,5,3,5
0,29.76,-4.63,29.35,-4.09,0,2,3,5,4,8,2,6
1,23.27,1.22,23.13,1.79,0,0,1,3,5,6,5,10
0,24.25,1.95,24.82,2.05,1,3,2,5,2,5,1,5
0,25.09,-4.19,25.08,-4.99,1,1,1,2,3,5,4,7
1,28.81,-3.83,32.93,-0.78,1,2,3,7,4,9,4,5
0,26.27,-4.89,26.4,-3.4,1,2,1,6,4,7,3,7
0,24.31,-3.21,25.03,-1.19,0,2,1,5,2,7,3,6
0,22.86,1.59,22.54,3.71,1,1,2,4,2,6,1,5
0,20.66,-0.33,20.26,-0.17,0,1,0,2,2,6,4,8
0,21.09,-4.21,21.88,-4.43,0,1,1,1,3,2,8,11
0,21.11,-4.09,22.8,-5.34,0,1,2,3,4,4,5,9
0,27.11,-4.62,26.19,-5.02,0,1,2,2,3,7,2,6
0,23.11,3.22,25.15,8.89,1,0,3,2,4,5,5,9
0,29.19,0.38,36.28,-4.21,2,3,3,6,3,8,1,5
0,20.13,0.73,20.04,0.02,0,1,0,2,4,4,5,8
1,25.68,0.92,25.46,0.2,0,0,0,2,3,6,7,10
0,27.24,2.19,27.13,1.58,0,1,1,3,3,5,2,6
0,27.99,4.96,28.52,4.02,0,5,4,8,6,10,4,11
0,20.2,-0.47,20.16,-0.43,0,2,1,4,4,7,6,10
0,22.91,3.67,24.52,5.39,1,2,2,4,2,7,3,5
0,22.71,2.02,23.7,-0.36,0,1,0,3,3,6,2,4
0,20.43,0.78,20.03,1.45,0,1,0,3,2,3,5,10
0,23.61,4.88,24.45,-2.39,0,0,1,4,3,7,5,9
0,20.82,-3.7,12.83,-8.36,0,0,1,3,3,3,7,10
0,25.73,3.94,18.39,11.62,0,0,2,2,2,2,5,10
0,20.76,4.9,20.34,0.27,0,0,2,2,3,5,3,8
0,20.41,-3.57,24.18,-17.71,1,1,1,3,1,5,2,6
0,20.05,-3.99,21.9,-5.34,0,1,2,4,2,4,2,3
0,20.6,0.05,20.35,-0.42,1,1,3,3,3,5,4,9
0,22.35,-3.94,22.55,-2.45,0,1,1,2,3,5,5,9
0,24.02,2.37,24.11,2.69,0,1,1,2,1,6,7,9
0,20.28,1.99,21.12,2.86,0,3,2,4,4,5,4,8
0,27.95,-2.02,24.51,-3.63,0,1,1,1,5,6,4,8
0,21.46,2.46,21.67,2.84,1,1,2,2,2,5,5,10
0,20.1,4.9,19.55,2.81,2,1,2,5,3,6,2,6
0,21.81,2.45,21.93,-3.24,0,0,0,2,4,7,5,9
0,23.48,-4.79,26.77,0.44,0,1,1,3,3,7,4,6
0,22.6,3.01,24.3,4.78,1,2,2,2,4,5,5,7
0,22.36,0.57,21.63,0.66,0,2,1,3,2,8,2,5
0,29.36,0.85,30.78,2.43,1,2,3,6,3,8,3,8
0,25.7,0.82,14.9,-5.97,0,2,3,3,5,5,5,9
0,21.44,2.68,20.8,2.68,0,1,0,2,2,5,2,6
0,26.73,2.96,29.53,-0.75,0,1,1,5,2,7,3,4
0,20.74,-2.81,26.56,6.42,1,0,1,2,3,5,5,7
0,23.88,4.53,23.54,3.62,0,1,1,3,3,5,6,9
0,27,-3.95,25.96,-4.24,0,1,3,6,3,9,2,5
0,23.48,4.95,23,4.7,0,1,1,2,3,6,2,7
0,28.21,4.26,28.86,5.01,0,1,2,3,3,7,5,8
0,24.74,-1.81,24.55,-2.33,0,1,2,5,4,8,5,10
0,20.77,-1.42,22.41,-2.54,0,2,1,4,1,4,0,1
0,21.86,2.94,24.95,19.08,1,0,2,2,3,3,3,7
0,20.29,-3.53,20.71,-3.74,0,1,3,3,3,5,3,7
0,25.16,-4.82,25.66,-4.56,0,2,2,5,3,6,2,6
0,29.94,3.38,30.43,2.76,0,1,1,3,2,4,2,5
0,22.76,3.03,22.56,2.56,0,1,0,1,4,4,7,10
0,23.38,3.33,25.23,-15.05,1,0,2,1,4,4,7,10
0,27.32,-0.72,25.34,3.44,0,2,1,5,4,8,2,7
0,21.23,-1.47,20.98,-2.1,0,3,1,3,3,5,4,8
0,22.54,4.7,15.48,-9.04,0,0,2,2,3,4,7,11
1,25.62,-2.22,26.15,-2.32,1,2,3,3,3,7,2,6
1,27.78,-1.27,26.51,-0.78,2,2,3,4,3,5,0,3
0,25.78,4.39,25.77,6.25,0,2,1,4,3,5,2,7
0,22.1,-4.31,7.76,13.34,1,0,3,2,4,4,5,9
0,27.34,-3.17,28.01,-2.25,0,0,1,1,2,2,9,11
0,23.78,-4.51,22.65,-5.12,0,2,1,3,4,5,5,10
0,27.74,2.19,28.8,2.31,1,1,3,5,4,6,4,7
0,23.21,-3.51,22.79,-2.2,1,2,5,6,5,8,2,6
0,29.56,3.88,29.37,4.28,0,1,1,3,4,6,5,8
0,20.11,-1.23,20.44,-1.86,0,1,2,3,3,4,5,10
1,27.08,0.34,28.37,1.31,0,1,1,4,2,7,5,8
0,23.34,0.12,23.9,-4.3,0,0,1,1,3,5,6,9
0,22.7,4.1,23.53,3.91,0,0,1,1,1,1,9,11
0,24.58,1.92,25.11,1.92,0,2,2,4,3,8,5,9
0,21.3,-3.13,20.63,-5.42,0,1,1,4,5,7,2,7
0,27.99,-4.61,27.85,-4.06,1,0,2,4,3,6,3,8
0,29.94,3.26,-2.28,16.54,1,2,2,2,2,3,8,10
0,21.48,1.79,1.44,11.89,1,0,1,0,1,0,6,10
0,27.81,1.98,27.82,5.47,0,1,2,5,3,8,3,7
0,23.64,-1.36,29.69,-9.7,0,1,2,3,3,5,4,6
0,27.46,0.07,13.9,26.21,1,1,2,2,5,4,5,10
0,27.52,-3.78,26.7,-0.2,0,2,2,2,2,2,1,3
0,21.79,-2.34,25.08,2.12,0,1,1,4,3,8,3,5
0,20.9,-3.41,21.9,-4.49,1,0,1,2,2,6,5,9
0,27.32,-2.63,28.81,-6.99,0,1,1,6,5,8,4,7
0,27.3,3.16,27.91,0.7,0,1,3,3,5,8,7,10
1,28.05,-0.94,26.73,-1.95,0,1,2,3,6,9,5,11
0,25.06,3.61,25.36,3.97,0,1,2,4,3,5,4,7
0,23.74,-1.32,25.26,-4.57,2,2,3,6,6,8,4,8
0,20.04,-0.49,19.48,1.61,0,1,2,3,3,5,4,9
0,24.41,0.87,24.63,-0.7,0,2,1,4,4,7,4,8
0,29.91,-2.06,29.62,-1.75,1,3,2,4,4,7,3,7
0,20.78,-2.7,22.12,-5.92,0,2,1,2,4,5,6,10
0,25.62,0.95,27.05,1.07,0,1,1,3,2,6,5,9
0,29.65,-4.16,30.47,-3.38,0,2,4,6,5,8,4,8
1,20.9,3.68,23.53,4.83,0,2,1,4,3,6,1,2
0,22.38,-0.29,23.67,-4.1,0,2,4,2,4,7,4,8
0,24.3,3.43,13.72,19.17,1,2,1,2,1,3,2,6
0,23.25,-0.43,23.74,2.25,0,2,3,7,4,9,4,7
0,27.39,4.92,30.12,7.7,0,1,1,3,5,7,5,8
0,20.43,-3.94,20.65,-4.76,1,1,3,4,3,9,5,6
0,23.6,0.96,37.16,-18.85,1,1,1,2,2,4,4,8
0,28.61,-2.17,44.64,-10.38,2,4,4,5,5,8,2,7
0,25.53,-1.96,28.28,4.06,0,0,4,6,5,7,6,7
0,26.42,1.26,25.83,0.78,0,1,1,5,4,8,4,9
0,20.04,3.14,19.26,3.16,0,1,2,2,4,5,3,6
0,27.83,-1.07,27.63,-2.71,0,2,0,3,4,7,5,10
0,22.99,3.61,20.26,7.87,1,1,1,3,2,3,5,9
0,23.63,-3.08,15.74,14.97,1,2,3,3,4,6,5,9
0,24.07,4.08,25.78,4.78,0,1,0,3,2,4,4,6
0,20.81,3.81,22.68,8.04,0,0,1,2,3,5,6,9
0,26.18,2.65,27.04,1.31,1,3,2,4,3,9,4,7
0,20.68,3.05,21.25,3.01,0,2,1,3,1,7,3,7
0,24.51,-4.21,24.54,-4.82,0,2,2,3,5,8,6,9
0,22.27,0.19,21.73,0.65,0,2,1,4,4,5,6,10
0,20.37,-2.36,NULL,NULL,0,0,0,0,0,0,0,0
0,22.21,3.13,16.84,-3.04,1,1,2,2,4,6,6,10
0,20.51,4.77,20.95,2.33,0,1,1,5,4,7,6,9
0,23.21,-2.62,23.34,-2.01,1,2,2,4,6,9,4,8
0,27.45,-1.24,2.71,-1.89,1,0,1,1,2,2,8,11
0,26.07,-2.33,26.53,-1.83,0,1,1,1,2,4,8,11
0,27.75,-4.94,28.05,-4.96,0,1,1,2,3,5,3,5
1,27.35,-3.42,29.11,-3.95,0,3,2,4,3,6,3,7
0,20.11,3.38,19.31,1.99,1,0,1,2,2,4,2,6
1,21.45,-3.47,20.29,-8.84,1,2,2,4,2,7,3,7
0,29.14,1.99,30.62,0.46,1,3,2,5,3,6,3,6
0,20.06,-4.32,20.08,-5.03,0,0,1,2,4,5,5,8
0,29.16,4,29.23,6.33,1,1,2,5,3,7,4,10
1,23.55,-3.41,29.27,-15.99,1,0,2,1,2,6,5,10
0,23.34,4.6,24.64,4.43,0,3,3,5,4,8,5,8
0,20.05,-4,19.63,-3.92,0,1,1,4,1,5,3,9
0,29.38,2.7,26.52,4.39,2,2,3,6,3,7,0,7
0,20.1,4.73,19.37,2.19,0,1,0,1,1,2,6,10
0,24.08,4.63,24.24,6.77,0,2,0,4,1,6,3,7
0,24.8,-3.24,23.23,17.71,2,1,2,1,2,2,5,8
0,24.69,4.28,24.02,3.92,0,0,0,1,1,2,8,11
1,25.44,-0.18,27.6,-7.67,0,1,1,2,3,5,4,8
0,22.07,-2.62,23,-3.37,0,2,1,5,2,7,4,7
0,27.04,-4.18,27.05,-9.47,0,1,0,4,1,5,4,9
1,23.8,-2.74,24.59,0.71,0,2,1,4,5,6,6,9
0,22.87,-4.66,21.62,-0.64,0,2,2,3,4,6,3,7
0,23.15,1.56,24.23,1.65,0,1,1,1,2,3,4,9
0,29.04,-3.77,30.32,-6.06,0,1,4,6,5,8,6,6
0,25.09,-1.32,26.71,-0.5,1,2,3,6,4,8,2,5
0,26.68,-0.62,27.17,0.56,0,1,2,2,4,6,4,9
0,29.11,-0.57,28.47,-1.34,0,1,1,4,4,8,5,9
0,21.36,-3.67,21.03,-1.48,0,0,1,3,3,5,5,9
0,28.43,4.85,28.41,5.52,0,2,0,4,3,7,2,6
0,24.18,-1.86,26.22,-7.46,0,0,1,2,3,5,6,9
0,22.19,2.44,30.11,11.51,1,1,2,5,4,6,2,5
0,23.22,0.54,28.76,7.64,1,2,3,4,3,7,1,4
0,28.95,-0.91,28.83,-3.61,0,1,2,5,2,5,2,5
0,26.65,-2.4,27.6,-1.53,0,2,4,6,6,8,4,6
0,22.04,4.27,24.17,6.81,0,0,1,2,3,4,6,9
0,29.6,2.69,29.52,3.98,1,1,4,5,4,6,3,7
0,21.17,0.36,-1.29,-2.28,2,1,4,1,4,4,7,9
0,20.49,0.08,15.85,3.61,1,1,1,3,4,5,5,10
0,27.57,3.95,25.16,3.88,1,1,1,2,3,6,6,9
0,24.33,-3.7,24.91,3.73,1,1,4,6,6,8,1,5
0,29.8,-1.67,29.38,-1.26,0,2,2,5,4,7,4,6
0,23.33,-2.74,12.46,33.8,1,1,2,1,3,2,7,10
0,27.05,-4.18,27.44,-4.49,1,1,1,3,2,7,3,5
0,23.08,-4.45,23.57,-7.5,1,2,4,3,4,6,3,8
0,23.57,-2.06,24.16,-3.04,0,1,0,3,4,4,4,7
0,23.23,-0.4,20.8,1.1,1,1,1,2,2,3,6,9
1,26.63,3.01,27.36,3.94,2,1,2,4,4,6,2,4
0,28.36,-3.72,32.24,-12,0,0,3,5,4,6,5,7
0,22.46,1.6,20.67,2.84,1,1,4,2,5,8,4,10
1,29.65,-1.11,29.41,-0.22,1,1,3,4,5,8,4,8
0,29.53,-2.87,29.52,-3.1,0,2,1,4,4,6,3,7
0,22.06,-2.15,24.53,-3.41,0,2,2,3,2,8,5,8
0,20.24,-1.17,20.23,-0.48,0,0,1,2,3,3,5,9
0,22.4,1.78,21.49,4.83,1,4,3,7,4,8,2,7
0,23.69,1.86,22.66,2.28,0,2,2,5,3,6,2,7
1,21.3,0.64,22.22,0.75,1,1,2,4,2,7,2,5
0,29.62,4.86,34.52,9.63,1,2,2,4,4,5,2,3
0,20.38,-3.88,20.8,-4.25,0,1,0,2,1,3,5,9
0,26.32,3,27.31,3.78,0,1,0,7,3,9,2,4
0,22.52,-3.1,22.16,-2,0,1,0,3,3,8,6,10
0,29.87,-0.53,7.7,26.89,1,1,1,1,1,1,7,9
0,28.26,3.53,29.37,5.89,0,2,2,4,2,4,2,4
0,20.3,3.9,20.3,3.37,0,1,1,2,2,4,4,8
0,23.08,4.47,30.64,7.27,1,2,2,5,4,6,4,7
0,29.36,3.87,29.33,4.59,0,2,3,4,3,6,2,4
0,29.04,-2.76,29.3,-1.94,0,1,0,4,4,6,3,7
0,28.78,-2.28,28.68,-1.8,1,1,3,5,4,8,4,8
0,26.5,1.81,25.95,1.94,1,2,2,4,4,6,5,10
0,21.59,-3.82,24.03,-2.08,1,2,1,3,1,6,2,4
0,24.29,4.81,24.4,5.36,0,1,2,1,4,4,7,11
0,25.64,-3.65,26.02,-3.39,0,1,2,4,2,7,5,9
0,23.2,-1.78,23.87,-4.15,0,1,1,4,4,5,4,6
0,23.86,0.21,24.26,0.76,1,1,3,2,7,4,6,9
0,23.3,2.55,22.35,5.3,0,1,2,2,3,5,2,6
0,25.17,-4.76,26.85,-6.2,0,1,1,3,2,4,2,5
0,23.29,2.35,18.85,3.47,1,0,2,3,4,4,5,9
0,27.01,-3.82,27.99,-3.88,0,0,1,2,2,4,5,7
1,20.36,4.47,26.82,9.16,1,1,3,4,6,7,7,7
0,25.29,-3.39,24.97,-6.62,0,1,1,3,3,4,7,10
0,29.79,-1.22,28.77,-0.7,0,2,0,3,2,4,2,5
0,27.29,-1.7,28.11,-4.81,0,2,1,3,2,5,2,5
0,20.76,-1.37,20.4,-2.85,0,2,0,2,2,5,6,10
0,21.66,4.29,27.72,-27.95,1,0,1,0,1,1,5,6
1,28.65,2.28,27.43,2.04,0,1,4,3,7,8,7,9
0,29.44,-4.47,29.41,-4.79,0,2,1,3,3,5,3,6
0,26.58,-4.88,25.25,-4.39,0,1,2,3,3,6,3,7
0,28.81,-1.54,19.63,3.15,1,1,2,3,3,7,2,8
0,29.27,4.47,28.97,5.15,1,3,3,5,4,7,5,7
1,24.79,-3.37,27.94,-6.04,0,1,1,4,1,5,1,4
0,23.03,1.28,24.5,3.59,1,1,2,5,3,7,3,6
0,21.07,0.06,21.47,-0.32,0,1,3,3,4,6,6,9
0,22.51,-0.28,21.34,0.28,0,2,2,6,3,6,2,6
0,23.39,-4.58,23.2,-5.07,0,1,3,4,3,7,4,7
0,24.57,-2.88,25.51,-3.73,0,1,0,2,3,4,7,11
0,25.46,-0.98,27.09,1.08,0,3,2,3,3,5,0,4
0,25.92,3.54,26.33,5.09,0,1,3,4,3,5,1,6
0,26.07,-1.15,23.58,2.79,0,0,2,4,4,7,3,9
1,24.89,-0.94,40.38,-11.19,1,1,1,1,1,4,0,2
0,20.33,4.59,21.97,10.29,0,0,0,1,1,2,7,10
0,27.22,4.79,27.74,5.04,0,2,2,5,4,8,3,6
0,25.8,2.71,28.48,6.64,0,1,1,3,2,3,2,4
0,24.32,-1.1,24.55,-2.6,0,1,0,2,3,3,5,10
0,23.74,-3.27,24.07,-2.61,0,2,1,2,4,6,5,9
0,22.65,-4.8,23.49,-5.89,1,3,1,5,2,8,6,8
0,28.76,4.54,28.8,4.01,0,1,0,3,2,4,0,3
0,27.3,-2.18,27.67,-2.37,0,2,1,4,2,8,4,8
0,25.52,2.65,27.61,5.58,1,1,2,3,2,5,2,2
0,24.68,-4.91,23.96,-0.81,0,0,1,1,3,4,6,10
0,26.73,4.4,26.72,3.63,0,2,3,3,3,7,2,6
0,27.19,-3.23,28.48,-1.7,0,1,1,4,5,5,5,7
0,24.78,-2.13,25.2,-2.54,0,1,2,5,3,5,2,4
0,24.21,-3.93,26.18,-1.23,0,2,5,5,6,10,7,10
0,27.24,-2.9,26.92,-2.24,0,3,2,5,4,8,3,8
0,26.95,3.55,27.24,2.98,0,2,2,6,2,6,2,6
1,25.4,-0.74,25.45,0.56,0,1,1,2,2,5,7,9
0,28.99,0.11,33.72,11.15,0,0,1,2,2,5,4,5
0,20.26,0.34,17.95,0.34,0,1,0,1,1,2,8,11
0,28.04,3.76,29.24,4.31,0,0,0,3,2,5,5,8
0,22.07,3.51,22.38,4.1,0,1,1,3,4,7,7,11
0,22.55,3.39,24.94,5.79,0,2,1,3,1,4,1,2
0,23.29,4,26.25,6.4,1,1,2,2,4,5,5,8
0,24.95,-1,25.42,-4.32,0,1,0,2,3,5,8,11
0,29.17,-3.62,30.41,-8.16,0,2,1,6,3,8,4,8
0,29.17,-3.24,29.21,-4.47,0,3,3,5,3,7,3,6
0,22.13,-4.85,19.98,-9.35,0,0,1,3,1,4,5,9
0,25.99,0,26.4,1.26,1,2,3,3,4,7,7,9
0,27.65,0.24,26.97,0.18,0,1,1,3,5,7,7,10
0,20.46,-3.15,21.59,-6.88,0,1,0,1,4,5,5,7
0,25.62,3.04,27,3.12,0,2,1,4,5,9,6,9
0,29.45,-3.94,21.53,-10.93,1,1,2,2,5,7,4,10
1,20.89,-4.73,21.68,-5.33,1,1,2,5,4,7,3,5
1,22.35,2.11,25.7,-0.63,0,1,1,3,3,5,7,9
0,28.25,-0.79,31.91,-2.94,1,2,2,8,3,9,3,6
0,26.91,0.01,27.54,-2.54,0,2,1,4,1,6,3,5
1,29.62,2.05,30.36,2.44,0,0,0,2,3,5,3,7
1,26.45,-0.97,26.74,-1.11,0,2,4,4,6,7,6,10
0,23.58,1.22,28.02,-17.38,1,0,1,2,1,2,3,6
0,22.36,-4.96,21.47,-4.48,0,1,1,4,2,4,1,5
0,27.14,4.06,29.67,6.05,1,2,2,6,4,8,4,7
0,26.47,1.1,26.91,-0.49,1,3,2,6,3,6,1,5
0,23.42,3.38,24.12,2.54,0,0,1,2,3,3,8,10
0,25.05,0.11,26.68,6.61,0,0,1,3,3,5,4,7
0,29.29,0.15,27.16,1.82,1,2,2,2,3,8,4,9
0,24.77,1.96,25.91,-1.16,1,4,3,7,3,7,4,7
1,28.25,-1.22,28.81,-0.69,0,1,2,4,3,7,3,6
0,28.64,0.81,31.94,5.01,1,2,1,6,4,6,4,8
0,26.72,-0.53,25.6,0.8,1,2,3,5,4,8,3,8
0,20.94,-1.4,24.26,-8.76,0,0,0,2,4,6,4,7
0,23.85,-4.48,24.59,-3.02,0,1,2,4,5,6,4,10
0,22.4,-0.04,22.03,0.46,0,2,0,3,4,5,2,5
0,20.63,-4.66,17.14,-2.69,1,3,2,3,4,8,3,8
1,22.51,-3.49,22.07,-9.87,0,0,1,1,2,5,2,9
0,20.73,4.18,21.61,6.06,0,2,2,3,4,6,5,8
1,26.82,-0.37,27.57,-9.79,1,1,1,2,3,4,4,10
0,22.14,2.08,22.31,2.6,0,0,1,1,3,2,5,9
0,27.48,4.87,16.51,-13.01,1,1,1,1,3,3,5,11
0,21.26,-2.41,24.26,-5.71,0,1,2,3,3,5,4,8
0,20.21,-3.8,23.35,-1.32,0,1,2,3,3,7,5,8
0,20.13,-3.25,17.24,-4.3,0,1,2,2,2,5,6,10
0,24.45,-2.06,24.34,-2.39,0,0,1,3,2,5,3,6
0,23.59,2.57,24.76,2.34,1,1,2,3,6,7,6,9
0,20.92,-2.83,20.37,-0.57,0,0,1,2,1,4,3,9
0,27.18,2.38,15.15,-12.55,1,0,1,0,1,1,6,10
0,24.42,0.95,24.83,0.68,0,1,1,2,4,5,3,5
0,24.93,0.58,25.17,1.56,0,2,2,4,3,7,4,7
0,21.26,-3.22,23.81,-8.9,0,1,1,2,2,4,6,9
0,24.73,-2.82,24.98,-3.48,0,1,1,2,5,7,6,9
0,27.88,0.3,24.77,2.95,0,1,1,3,3,5,2,6
0,21.12,3.77,19.16,5.53,1,2,2,5,4,6,4,6
0,24.66,-3.58,36.01,-10.99,1,2,2,4,3,5,6,8
0,26.04,0.55,26.09,1.28,0,1,2,5,5,7,6,9
0,26.78,1.12,26.02,0.9,0,1,1,4,4,7,3,7
0,20.68,-1.05,20.97,0.27,0,2,3,5,7,8,5,8
0,21.39,-4.79,18.89,-0.09,0,1,1,2,3,4,6,11
0,23.27,-2.11,22.66,0.75,0,2,2,5,5,9,4,7
0,20.42,-0.4,21.08,-5.77,0,2,0,4,3,7,6,8
0,20.2,-3.86,18.52,-4.38,0,0,1,2,2,2,8,11
0,24.84,-2.61,23.18,-1.6,0,1,1,2,2,5,4,9
1,26.75,1.11,27.86,0.5,1,3,2,5,3,7,2,5
0,22.78,-1.52,22.69,-2.1,1,1,1,1,2,4,6,9
0,25.02,-1.71,27.62,-6.7,0,2,2,5,4,6,4,5
0,29.63,-3.09,32.81,-4.54,1,3,1,3,2,4,2,3
1,26.68,-0.09,25.94,-2.73,1,3,2,6,3,8,4,7
0,23.52,-1.29,24.96,-6.33,0,1,1,1,3,4,6,10
0,20.03,-0.52,20.24,-0.08,0,1,0,2,3,3,9,11
0,25.75,-0.96,24.4,4.07,0,1,1,3,2,5,3,7
0,27.9,-1.85,27.22,-1.47,0,2,2,4,4,5,3,6
0,27.62,1.14,28.11,0.83,0,3,3,6,3,7,3,7
0,27.31,-2.68,27.37,-1.69,1,2,2,3,4,7,6,10
0,21.02,-0.41,22.66,3.11,0,2,1,2,2,5,1,2
0,26.96,-4.62,26.53,-8.69,0,1,1,4,3,5,4,7
0,29.76,-0.68,29.92,-0.07,0,3,1,5,3,7,3,7
0,29.63,0.66,30.53,-0.02,0,3,2,4,2,5,2,5
0,21.46,3.11,22.61,8.07,0,1,2,2,3,4,6,11
0,20.09,-0.52,23.4,25.11,1,0,2,1,2,2,5,10
0,28.01,-2.65,28.35,-2.73,0,2,2,6,5,9,5,8
0,22.97,-1.58,27.48,-6.77,0,0,3,4,4,6,3,6
0,29.49,4.46,30.61,5.87,1,3,2,6,4,9,4,5
0,23.43,1.44,23.63,2.13,0,2,1,3,2,5,6,9
0,26.89,3.43,26.55,4.14,0,1,0,3,1,4,5,8
0,20.15,3.87,21.39,7.59,0,1,1,3,3,8,5,9
0,26.35,-1.92,21.51,2.44,1,1,1,3,4,5,7,11
0,29.52,-1.33,29.07,-0.64,0,2,1,3,3,5,2,6
1,24.81,0.81,24.2,0.46,1,2,2,3,3,7,5,8
0,27.26,1.34,28.13,0.67,0,3,1,5,4,8,4,8
0,24.16,1.37,39.22,-13.76,1,1,2,3,4,4,2,5
0,22.66,-3.61,22.82,-4.31,1,1,2,2,4,4,2,5
0,24.13,-1.44,25.04,-2.05,0,1,2,3,5,7,6,9
0,25.5,0.13,25.06,-2.27,0,1,2,2,4,5,7,11
0,26.59,4.49,27.26,2.77,0,2,1,4,5,7,5,8
0,23.58,0.08,23.78,-2.51,0,1,0,3,2,5,5,8
0,21.61,4.14,20.58,3.52,1,3,2,4,2,6,3,6
0,27.82,-1.85,29.67,-3.37,0,2,2,5,4,8,5,5
0,22.38,-2.13,21.06,-3.42,0,2,1,3,4,6,5,9
0,27.42,2.83,27.17,2.28,0,1,0,1,2,3,3,6
0,25.14,1.16,26.37,2.42,1,4,2,5,2,5,1,3
0,29.27,4.34,30.2,6.24,1,2,2,5,5,6,3,6
0,23.25,-2.97,22.75,-2.6,0,1,2,3,4,6,3,7
0,21.15,4.28,21.48,5.14,0,1,1,2,2,5,4,9
0,21.7,-2.29,22.32,-2.4,0,2,1,3,2,6,4,9
0,26.88,3.04,27.33,2.93,0,1,0,3,2,5,2,4
0,27.13,-4.72,22.06,11.21,1,0,1,1,3,5,5,9
0,27.47,-0.7,28,1.34,1,2,2,3,2,5,1,5
0,22.5,4.54,23.92,2.52,0,1,1,2,1,3,6,9
0,22.58,-0.79,26.15,1.33,0,2,2,4,4,6,5,6
1,26.59,0.88,28,2.57,1,2,2,4,3,8,3,6
1,21.22,-0.24,20.91,-1,1,2,3,3,4,5,5,8
0,20.86,3.94,20.73,3.43,0,1,2,5,3,7,3,6
0,20.01,-3.16,20.82,-3.08,0,1,0,2,3,5,2,7
0,25.12,2.44,25.65,5.72,1,1,1,3,5,6,5,8
0,25.16,-0.42,38.52,19.87,1,1,1,1,1,2,1,2
0,20.12,1.41,20.78,0.72,0,2,1,4,3,7,5,9
0,23.69,-4.94,22.68,-7.66,0,2,1,2,1,5,5,10
0,24.78,4.14,23.67,3.16,0,2,2,3,3,5,5,7
0,22.84,4.08,22.63,3.67,0,1,0,2,2,4,2,3
0,22.62,-1.63,33.13,-24.77,1,1,1,4,4,5,4,8
0,20.96,-4.14,20.11,-9.3,0,0,0,1,2,4,4,9
0,25.44,0.18,25.84,0.11,0,2,4,5,4,9,5,8
0,22.93,1,23.29,0.53,0,1,2,2,3,6,6,9
0,25.74,4.26,25.73,3.94,0,0,1,1,3,1,9,11
0,25.58,-4.45,30.65,13.44,1,1,2,3,3,3,6,7
0,28.54,2.45,25.85,3.1,1,3,2,4,5,7,4,9
0,20.42,4.35,19.75,5.45,1,1,3,4,5,4,4,10
0,21,-1.42,21.19,-3.29,0,0,1,3,3,5,3,7
0,27.69,1.01,28.69,-1.02,0,1,1,3,2,4,2,4
0,28.9,1.26,31.16,-6.09,1,1,3,8,4,8,3,5
0,25.04,3.36,23.4,1.44,0,0,1,3,2,4,3,7
0,22.33,1.19,32.64,10.33,1,0,1,4,4,6,5,6
0,27.94,-0.08,26.72,-1.35,0,2,1,2,4,5,4,8
0,27.59,4.36,28.98,6.73,1,1,2,3,3,7,5,7
0,25.02,4.97,27.86,14.08,0,0,2,2,2,3,4,8
0,23.59,-2.54,24.57,-2.43,0,1,1,2,6,7,6,10
0,22.31,-1.29,22.67,-6.67,0,0,2,2,4,4,7,10
0,23.17,0.89,23.96,2.32,1,2,2,5,2,5,3,6
0,20.74,-2.19,21.27,-2.02,0,2,2,3,3,4,3,6
0,27.28,-0.92,27.64,-1.39,0,2,0,4,3,7,5,6
0,20.36,-4.16,22.25,-9.6,0,0,1,1,1,3,5,9
0,27.38,-1.63,21.97,-3.31,1,1,2,4,2,6,4,6
0,23.03,2.27,22.61,2.51,0,1,2,2,4,6,6,9
0,20.55,2.15,23.75,6.9,0,0,1,3,4,4,4,8
0,26.47,-3.74,26.58,-5.02,0,2,1,3,4,5,4,9
0,22.23,-3.02,23.01,-11.26,1,2,2,4,3,8,4,8
0,24.2,1.8,24.19,4.76,0,3,0,4,2,6,3,5
0,27.88,-3.07,32.87,-13.16,1,1,2,4,3,7,2,5
0,28.71,-4.98,28.19,-4.77,0,1,1,2,3,7,5,9
0,25.61,4.75,24.4,-5.44,0,0,2,3,3,5,4,9
0,23.56,-4.75,23.52,-4.16,0,1,0,2,2,4,8,11
0,27.53,3.93,34.49,4.27,1,3,1,5,2,6,1,3
0,27.93,-1.4,26.3,1.21,1,1,2,5,4,8,3,6
0,25.26,4.95,28.07,-3.42,0,1,2,4,2,6,4,6
0,28.72,-4.21,32.66,-7.81,1,2,1,4,1,4,0,2
0,24.55,-1.74,26.2,-7.97,0,1,2,2,2,5,6,9
0,25.7,-1.59,27.81,0.74,0,0,1,2,6,8,7,9
